file_path,label
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-22.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-24.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-26.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-27.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-28.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-29.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-3.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-31.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-32.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-33.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-35.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-39.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-4.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-41.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-44.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-45.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-46.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-49.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-5.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-51.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-53.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-54.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-55.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-56.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-6.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-61.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-62.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-63.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-64.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-65.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-69.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-72.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-73.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-79.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-80.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-81.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-84.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\62837-7-1-9.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\68080-7-0-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\68080-7-0-1.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\68080-7-0-2.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\68080-7-0-3.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\68080-7-0-4.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\68080-7-0-5.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\68080-7-0-6.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\68080-7-0-7.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\68080-7-0-8.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\68080-7-0-9.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\73623-7-0-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\73623-7-1-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\73623-7-1-1.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\73623-7-2-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\73623-7-3-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\73623-7-4-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\73623-7-5-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\73623-7-6-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\77751-7-0-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\77751-7-0-1.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\77751-7-1-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\77751-7-1-1.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\77751-7-2-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\77751-7-3-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\77751-7-4-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\77751-7-5-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\77751-7-6-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\77751-7-7-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\77751-7-8-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\77751-7-9-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\77751-7-9-1.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\77751-7-9-2.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\77751-7-9-3.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\88466-7-0-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\90013-7-0-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\90013-7-0-1.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\90013-7-0-2.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\90013-7-0-3.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\90013-7-0-4.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\90013-7-0-5.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\90013-7-0-6.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\90013-7-0-7.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\90013-7-1-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\90013-7-1-1.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\90013-7-1-2.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\90013-7-1-3.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\90013-7-1-4.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\90013-7-1-5.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\97606-7-0-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\97606-7-1-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\97606-7-2-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\97606-7-3-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\97606-7-4-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\97606-7-5-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\98223-7-0-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\98223-7-1-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\98223-7-10-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\98223-7-2-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\98223-7-3-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\98223-7-4-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\98223-7-5-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\98223-7-6-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\98223-7-7-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\98223-7-8-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Noise\Jackhammar\98223-7-9-0.wav,3
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_10077440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_10077440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_10173440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_10173440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_10269440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_10269440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_10365440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_10365440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_10461440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_10461440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_10557440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_10557440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_10653440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_10653440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_10749440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_10749440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_10845440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_10845440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1116695_M_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1116695_M_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1137602_M_D_CL_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1137602_M_D_CL_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_11398656_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_11398656_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1141442_M_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1141442_M_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_11494656_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_11494656_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_11590656_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_11590656_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1172589_M_D_CL_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1172589_M_D_CL_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_12135936_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_12135936_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_12231936_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_12231936_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_12327936_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_12327936_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1238893_M_D_CL_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1238893_M_D_CL_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_12423936_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_12423936_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_12519936_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_12519936_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_12615936_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_12615936_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1264066_M_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1264066_M_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1266200_M_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1266200_M_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_12711936_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_12711936_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1272258_M_D_BR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1272258_M_D_BR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_12807936_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_12807936_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1288557_M_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1288557_M_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_12903936_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_12903936_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_12999936_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_12999936_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_13095936_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_13095936_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1349400_M_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1349400_M_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_13577727_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_13577727_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_13673727_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_13673727_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_13769727_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_13769727_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_13865727_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_13865727_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_13961727_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_13961727_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_14057727_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_14057727_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1414168_M_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1414168_M_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_14153727_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_14153727_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1419885_M_D_CL_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1419885_M_D_CL_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_14249727_ME_CH12-BG.wav,0
